year,Ft,Country,Mk,Cn,count
2023,petrol,DE,BMW,M3 COMPETITION,216
2023,petrol,DE,BMW,M3 COMPETITION M XDRIVE,2061
2023,petrol,DE,BMW,M3 CS,133
2023,petrol,DE,BMW,M340 XDRIVE,3
2023,petrol,DE,BMW,M340I,5
2023,petrol,DE,BMW,M4,34
2023,petrol,DE,BMW,M4 COMPETITION,263
2023,petrol,DE,BMW,M4 COMPETITION M XDRIVE,1479
2023,petrol,DE,BMW,M4 COMPETITION XDRIVE,18
2023,petrol,DE,BMW,M4 CS,16
2023,petrol,DE,BMW,M4 CSL,104
2023,petrol,DE,BMW,M440D XDRIVE,1
2023,petrol,DE,BMW,M440I,771
2023,petrol,DE,BMW,M440I XDRIVE,2965
2023,petrol,DE,BMW,M440I XDRIVE GRAN COUPE,8
2023,petrol,DE,BMW,M5,91
2023,petrol,DE,BMW,M5 COMPETITION,223
2023,petrol,DE,BMW,M550I XDRIVE,279
2023,petrol,DE,BMW,M8 COMPETITION,374
2023,petrol,DE,BMW,M8 GRAN COUPE,1
2023,petrol,DE,BMW,M850I XDRIVE,693
2023,petrol,DE,BMW,M850I XDRIVE GRAN COUPE,1
2023,petrol,DE,BMW,MINI COOPER,47
2023,petrol,DE,BMW,MINI S,124
2023,petrol,DE,BMW,S ALL4,17
2023,petrol,DE,BMW,SPX 40I,3
2023,petrol,DE,BMW,TOYOTA SUPRA SPX 40I,7
2023,petrol,DE,BMW,X1 M35I XDRIVE,70
2023,petrol,DE,BMW,X1 SDRIVE 18I,4178
2023,petrol,DE,BMW,X1 SDRIVE 20I,2638
2023,petrol,DE,BMW,X1 XDRIVE 20I,15
2023,petrol,DE,BMW,X1 XDRIVE 23I,3575
2023,petrol,DE,BMW,X1 XDRIVE 28I,7
2023,petrol,DE,BMW,X2,10
2023,petrol,DE,BMW,X2 EDRIVE 20I,1
2023,petrol,DE,BMW,X2 M35I,300
2023,petrol,DE,BMW,X2 M35I XDRIVE,78
2023,petrol,DE,BMW,X2 SDRIVE 18I,1097
2023,petrol,DE,BMW,X2 SDRIVE 20I,555
2023,petrol,DE,BMW,X2 SDRIVE 25I,1
2023,petrol,DE,BMW,X2 XDRIVE 20I,479
2023,petrol,DE,BMW,X2 XDRIVE 28I,13
2023,petrol,DE,BMW,X3 M COMPETITION,743
2023,petrol,DE,BMW,X3 M40I,1502
2023,petrol,DE,BMW,X3 M50I XDRIVE,71
2023,petrol,DE,BMW,X3 SDRIVE 20I,1
2023,petrol,DE,BMW,X3 XDRIVE 20I,3044
2023,petrol,DE,BMW,X3 XDRIVE 30I,1195
2023,petrol,DE,BMW,X3 XDRIVE 30LI,6
2023,petrol,DE,BMW,X4 M 40 I,594
2023,petrol,DE,BMW,X4 M COMPETITION,459
2023,petrol,DE,BMW,X4 XDRIVE 20I,591
2023,petrol,DE,BMW,X4 XDRIVE 30I,375
2023,petrol,DE,BMW,X5 M COMPETITION,354
2023,petrol,DE,BMW,X5 M50I,354
2023,petrol,DE,BMW,X5 M60I XDRIVE,557
2023,petrol,DE,BMW,X5 SDRIVE 40I,1
2023,petrol,DE,BMW,X5 XDRIVE 40I,491
2023,petrol,DE,BMW,X6 M COMPETITION,299
2023,petrol,DE,BMW,X6 M50I,155
2023,petrol,DE,BMW,X6 M50I XDRIVE,1
2023,petrol,DE,BMW,X6 M60I XDRIVE,290
2023,petrol,DE,BMW,X6 XDRIVE 40I,78
2023,petrol,DE,BMW,X6 XDRIVE 40I M SPORT,158
2023,petrol,DE,BMW,X7 M50I,19
2023,petrol,DE,BMW,X7 M60I XDRIVE,514
2023,petrol,DE,BMW,X7 XDRIVE 50I,1
2023,petrol,DE,BMW,X7 XDRIVE40I,448
2023,petrol,DE,BMW,Z4 M40I,1688
2023,petrol,DE,BMW,Z4 SDRIVE 20I,1219
2023,petrol,DE,BMW,Z4 SDRIVE 30I,388
2023,petrol,DE,BMW BRILLIANCE (RC),220L,5
2023,petrol,DE,BMW BRILLIANCE (RC),225L,6
2023,petrol,DE,BMW BRILLIANCE (RC),325LI,1
2023,petrol,DE,BMW BRILLIANCE (RC),325LI XDRIVE,1
2023,petrol,DE,BMW BRILLIANCE (RC),M2 35L XDRIVE,5
2023,petrol,DE,BMW BRILLIANCE (RC),X1 M35LI XDRIVE,3
2023,petrol,DE,BMW BRILLIANCE (RC),X5 XDRIVE 30LI,1
2023,petrol,DE,BMW M,M3 CS,1
2023,petrol,DE,BOLDMEN,CR3,1
2023,petrol,DE,BOLDMEN,CR4 S,2
2023,petrol,DE,BRABUS,ADVENTURE XLP 900,1
2023,petrol,DE,BRABUS,BRABUS GLS 900 M,1
2023,petrol,DE,BRABUS,BRABUS M 850,2
2023,petrol,DE,BRABUS,BRABUS ROCKET 900 R,2
2023,petrol,DE,BRABUS,G 63,1
2023,petrol,DE,BRABUS,G 900,6
2023,petrol,DE,BRABUS,G900 ROCKET EDITION,1
2023,petrol,DE,BRABUS,GLE 900 ROCKET EDITION,1
2023,petrol,DE,BRABUS,P900 ROCKET EDITION,1
2023,petrol,DE,CADILLAC,CADILLAC ESCALADE,93
2023,petrol,DE,CADILLAC,CADILLAC ESCALADE ESV,2
2023,petrol,DE,CADILLAC,CADILLAC TX5,1
2023,petrol,DE,CADILLAC,CADILLAC XT5,2
2023,petrol,DE,CADILLAC,CADILLAC XT6,37
2023,petrol,DE,CADILLAC,XT4,189
2023,petrol,DE,CADILLAC,NA,1
2023,petrol,DE,CATERHAM CARS LTD,SEVEN S3,1
2023,petrol,DE,CATERHAM CARS LTD,SEVEN S3 (DA VARIANT),2
2023,petrol,DE,CATERHAM CARS LTD,SEVEN S3 (SG VARIANT),1
2023,petrol,DE,CATERHAM CARS LTD,SEVEN S3 (ZA VARIANT),7
2023,petrol,DE,CATERHAM CARS LTD,SEVEN SV,3
2023,petrol,DE,CATERHAM CARS LTD,SEVEN SV (DA VARIANT),7
2023,petrol,DE,CATERHAM CARS LTD,SEVEN SV D8,2
2023,petrol,DE,CHERY OMODA,OMODA5,5
2023,petrol,DE,CHEVROLET,CAMARO,1
2023,petrol,DE,CHEVROLET,CHERVOLET TRAVERSE,1
2023,petrol,DE,CHEVROLET,CHEVROLET,2
2023,petrol,DE,CHEVROLET,CHEVROLET  TAHOE,1
2023,petrol,DE,CHEVROLET,CHEVROLET BLAZER,1
2023,petrol,DE,CHEVROLET,CHEVROLET CAMARO,10
2023,petrol,DE,CHEVROLET,CHEVROLET CORVETTE,5
2023,petrol,DE,CHEVROLET,CHEVROLET MALIBU,1
2023,petrol,DE,CHEVROLET,CHEVROLET MALIBU RS,1
2023,petrol,DE,CHEVROLET,CHEVROLET SUBURBAN,17
2023,petrol,DE,CHEVROLET,CHEVROLET TAHOE,58
2023,petrol,DE,CHEVROLET,CHEVROLET TRAILBLAZER,13
2023,petrol,DE,CHEVROLET,CHEVROLET TRAVERSE,13
2023,petrol,DE,CHEVROLET,CORVETTE,784
2023,petrol,DE,CHEVROLET,CORVETTE C8,1
2023,petrol,DE,CHEVROLET,SUBURBAN LT,1
2023,petrol,DE,CHEVROLET,TAHOE HIGH COUNTRY,1
2023,petrol,DE,CHEVROLET,NA,1
2023,petrol,DE,CHRYSLER,300C,1
2023,petrol,DE,CHRYSLER,CHRYSLER 300C,1
2023,petrol,DE,CHRYSLER,CHRYSLER 300S,1
2023,petrol,DE,CHRYSLER,CHRYSLER PACIFICA,18
2023,petrol,DE,CHRYSLER,CHRYSLER PACIFICA LIMITED,10
2023,petrol,DE,CHRYSLER,PACIFICA,3
2023,petrol,DE,CHRYSLER,PACIFICA LIMITED AWD,1
2023,petrol,DE,CHRYSLER,PACIFICA TOURING LTD,3
2023,petrol,DE,CHRYSLER,NA,1
2023,petrol,DE,CITROEN,BERLINGO,2818
2023,petrol,DE,CITROEN,C3,5484
2023,petrol,DE,CITROEN,C3 AIRCROSS,3635
2023,petrol,DE,CITROEN,C4,4091
2023,petrol,DE,CITROEN,C4 X,253
2023,petrol,DE,CITROEN,C5 AIRCROSS,2952
2023,petrol,DE,CITROEN,C5 X,647
2023,petrol,DE,CITROEN,C5X,1
2023,petrol,DE,CUPRA,CUPRA ATECA,6929
2023,petrol,DE,CUPRA,CUPRA LEON,4905
2023,petrol,DE,CUPRA,CUPRA LEON SP,7568
2023,petrol,DE,CUPRA,FORMENTOR,19649
2023,petrol,DE,CUPRA,LEON ST CUPRA,4
2023,petrol,DE,DACIA,DUSTER,13439
2023,petrol,DE,DACIA,JOGGER,9161
2023,petrol,DE,DACIA,LOGAN,2
2023,petrol,DE,DACIA,SANDERO,17639
2023,petrol,DE,DALLARA,DALLARA STRADALE,10
2023,petrol,DE,DE TOMASO,DE TOMASO P72,1
2023,petrol,DE,DFSK MOTOR,FENGON 500,1
2023,petrol,DE,DFSK MOTOR,FENGON 580,2
2023,petrol,DE,DFSK SERES SOKON,580,9
2023,petrol,DE,DFSK SERES SOKON,DFSK MOTOR CO LTD,4
2023,petrol,DE,DFSK SERES SOKON,FEGON 500,1
2023,petrol,DE,DFSK SERES SOKON,FENGON,8
2023,petrol,DE,DFSK SERES SOKON,FENGON  500,1
2023,petrol,DE,DFSK SERES SOKON,FENGON 5,111
2023,petrol,DE,DFSK SERES SOKON,FENGON 500,415
2023,petrol,DE,DFSK SERES SOKON,FENGON 500-MT,3
2023,petrol,DE,DFSK SERES SOKON,FENGON 580,172
2023,petrol,DE,DFSK SERES SOKON,FENGON 7,160
2023,petrol,DE,DFSK SERES SOKON,KUGA,1
2023,petrol,DE,DFSK SERES SOKON,NA,12
2023,petrol,DE,DODGE,CHALLENGER BLACK GHOST,9
2023,petrol,DE,DODGE,CHALLENGER GT,4
2023,petrol,DE,DODGE,CHALLENGER HELLCAT REDEYE,8
2023,petrol,DE,DODGE,CHALLENGER HELLCAT XR WB,1
2023,petrol,DE,DODGE,CHALLENGER JAILBREAK,34
2023,petrol,DE,DODGE,CHALLENGER R/T,180
2023,petrol,DE,DODGE,CHALLENGER R/T SCAT PACK,3
2023,petrol,DE,DODGE,CHALLENGER SCAT PACK,26
2023,petrol,DE,DODGE,CHALLENGER SHAKEDOWN,1
2023,petrol,DE,DODGE,CHALLENGER SRT,86
2023,petrol,DE,DODGE,CHALLENGER SRT 392,1
2023,petrol,DE,DODGE,CHALLENGER SRT HELLCAT,36
2023,petrol,DE,DODGE,CHALLENGER SRT-8,1
2023,petrol,DE,DODGE,CHALLENGER SXT,24
2023,petrol,DE,DODGE,CHALLENGER SXT AWD,1
2023,petrol,DE,DODGE,CHALLENGER T/A,1
2023,petrol,DE,DODGE,CHARGER HELLCAT JAILBREAK,8
2023,petrol,DE,DODGE,CHARGER HELLCAT REDEYE,1
2023,petrol,DE,DODGE,CHARGER SCAT PACK,15
2023,petrol,DE,DODGE,CHARGER SCAT PACK WB,1
2023,petrol,DE,DODGE,CHARGER SRT 392,40
2023,petrol,DE,DODGE,CHARGER SRT 392 WB,2
2023,petrol,DE,DODGE,CHARGER SRT HELLCAT,13
2023,petrol,DE,DODGE,DODGE CHALLENGER,22
2023,petrol,DE,DODGE,DODGE CHALLENGER HELLCAT,6
2023,petrol,DE,DODGE,DODGE CHALLENGER SRT,1
2023,petrol,DE,DODGE,DODGE CHALLENGER SXT,24
2023,petrol,DE,DODGE,DODGE CHARGER HELLCAT,1
2023,petrol,DE,DODGE,DODGE DURANGO,6
2023,petrol,DE,DODGE,DODGE DURANGO R/T,74
2023,petrol,DE,DODGE,DODGE DURANGO SRT 392,2
2023,petrol,DE,DODGE,DURANGO R/T SUPERTRACK,1
2023,petrol,DE,DODGE,DURANGO SRT 392,4
2023,petrol,DE,DODGE,DURANGO SRT 392 AWD,9
2023,petrol,DE,DODGE,DURANGO SRT HELLCAT,15
2023,petrol,DE,DODGE,FCA (USA),1
2023,petrol,DE,DODGE,HELLCAT JAILBREAK REDEYE,6
2023,petrol,DE,DODGE,HELLCAT JAILBREAK WB,1
2023,petrol,DE,DODGE,HELLCAT REDEYE WIDEBODY,1
2023,petrol,DE,DODGE,HORNET,2
2023,petrol,DE,DODGE,JAILBREAK,1
2023,petrol,DE,DODGE,R/T SCAT PACK WIDEBODY,28
2023,petrol,DE,DODGE,RT SCAT PACK,1
2023,petrol,DE,DODGE,RT SCAT PACK WIDEBODY,3
2023,petrol,DE,DODGE,SRT HELLCAT JAILBREAK WB,3
2023,petrol,DE,DODGE,SRT HELLCAT RED EYE WB,1
2023,petrol,DE,DODGE,SRT HELLCAT WB JAILBREAK,1
2023,petrol,DE,DODGE,SRT HELLCAT WIDEBODY,14
2023,petrol,DE,DONKERVOORT,F22,3
2023,petrol,DE,DONKERVOORT,GTO-INDIVIDUAL SERIES,4
2023,petrol,DE,DONKERVOORT,GTO-JD70,1
2023,petrol,DE,DR,DR 70,1
2023,petrol,DE,DR,EVO7,1
2023,petrol,DE,DS,DS3,98
2023,petrol,DE,DS,DS3 CROSSBACK,36
2023,petrol,DE,DS,DS4,590
2023,petrol,DE,DS,DS7 CROSSBACK,194
2023,petrol,DE,DS,DS9,8
2023,petrol,DE,FAW,NA,1
2023,petrol,DE,FAW VW,JETTA VS7,10
2023,petrol,DE,FAW VW,T-ROC,179
2023,petrol,DE,FERRARI,812 COMPETIZIONE,60
2023,petrol,DE,FERRARI,812 COMPETIZIONE A,44
2023,petrol,DE,FERRARI,812 GTS,227
2023,petrol,DE,FERRARI,F8 SPIDER,206
2023,petrol,DE,FERRARI,F8 TRIBUTO,13
2023,petrol,DE,FERRARI,FERRARI DAYTONA SP3,19
2023,petrol,DE,FERRARI,FERRARI PORTOFINO M,197
2023,petrol,DE,FERRARI,FERRARI PUROSANGUE,49
2023,petrol,DE,FERRARI,FERRARI ROMA,191
2023,petrol,DE,FERRARI,FERRARI ROMA SPIDER,1
2023,petrol,DE,FERRARI,MONZA SP2,1
2023,petrol,DE,FIAT,500X,1742
2023,petrol,DE,FIAT,ABARTH 500,1905
2023,petrol,DE,FIAT,FIAT 500,20877
2023,petrol,DE,FIAT,FIAT 500L,1
2023,petrol,DE,FIAT,FIAT 500X,1
2023,petrol,DE,FIAT,FIAT PANDA,7119
2023,petrol,DE,FIAT,FIAT TIPO,906
2023,petrol,DE,FORD,BRONCO,5
2023,petrol,DE,FORD,BRONCO BADLANDS,78
2023,petrol,DE,FORD,BRONCO BALDAUS,1
2023,petrol,DE,FORD,BRONCO BIGBEND,1
2023,petrol,DE,FORD,BRONCO OUTER  BANKS,1
2023,petrol,DE,FORD,BRONCO OUTER BANKS,49
2023,petrol,DE,FORD,BRONCO SPORT,2
2023,petrol,DE,FORD,CITYVAN,2
2023,petrol,DE,FORD,ECOSPORT,2259
2023,petrol,DE,FORD,ESCAPE,3
2023,petrol,DE,FORD,FIESTA,13812
2023,petrol,DE,FORD,FOCUS,15990
2023,petrol,DE,FORD,FORD BRONCO,28
2023,petrol,DE,FORD,FORD BRONCO RAPTOR,3
2023,petrol,DE,FORD,FORD GT,11
2023,petrol,DE,FORD,FORD MUSTANG,14
2023,petrol,DE,FORD,GALAXY,842
2023,petrol,DE,FORD,KUGA,6954
2023,petrol,DE,FORD,MONDEO,1
2023,petrol,DE,FORD,MUSTANG,1392
2023,petrol,DE,FORD,MUSTANG GT,1
2023,petrol,DE,FORD,PUMA,21373
2023,petrol,DE,FORD,RANGER,1
2023,petrol,DE,FORD,S-MAX,1904
2023,petrol,DE,FORD,SHELBY GT 500,1
2023,petrol,DE,FORD,TOURNEO,1
2023,petrol,DE,FORD,TOURNEO CONNECT,927
2023,petrol,DE,FORD,TOURNEO COURIER,9
2023,petrol,DE,FORD,TRANSIT CONNECT,3
2023,petrol,DE,FORD,TRANSIT COURIER,1
2023,petrol,DE,FORD,NA,6
2023,petrol,DE,FORD-CNG-TECHNIK,MONDEO HYBRID,24
2023,petrol,DE,FORTHING,CIRELLI 5,6
2023,petrol,DE,FORTHING,CIRELLI 7,2
2023,petrol,DE,FORTHING,FORTHING,9
2023,petrol,DE,FORTHING,FORTHING  4,1
2023,petrol,DE,FORTHING,FORTHING 4,195
2023,petrol,DE,FORTHING,FORTHING 5,155
2023,petrol,DE,FORTHING,NA,3
2023,petrol,DE,FORTHING 4,FORTHING 4,1
2023,petrol,DE,GMC,GMC TERRAIN,1
2023,petrol,DE,GMC,GMC YUKON,3
2023,petrol,DE,GMC,YUKON XL DENALI,2
2023,petrol,DE,HONDA,CIVIC,917
2023,petrol,DE,HONDA,CIVIC 5DR,2
2023,petrol,DE,HONDA,CIVIC SPORT,4
2023,petrol,DE,HONDA,CIVIC TYPE R,260
2023,petrol,DE,HONDA,HONDA CR-V,916
2023,petrol,DE,HONDA,HONDA HR-V,1
2023,petrol,DE,HONDA,HONDA PILOT,1
2023,petrol,DE,HONDA,HR-V,1682
2023,petrol,DE,HONDA,JAZZ,1598
2023,petrol,DE,HONDA,ZR-V,553
2023,petrol,DE,HONDA,NA,1
2023,petrol,DE,HYUNDAI,BAYON,2893
2023,petrol,DE,HYUNDAI,BC3,2
2023,petrol,DE,HYUNDAI,BC3 I20,4
2023,petrol,DE,HYUNDAI,BC3 N,1
2023,petrol,DE,HYUNDAI,CN7,1
2023,petrol,DE,HYUNDAI,CN7 ELANTRA,3
2023,petrol,DE,HYUNDAI,CN7N,1
2023,petrol,DE,HYUNDAI,CN7N ELANTRA,1
2023,petrol,DE,HYUNDAI,DN8,2
2023,petrol,DE,HYUNDAI,ELANTRA,24
2023,petrol,DE,HYUNDAI,G70 GENESIS G70,96
2023,petrol,DE,HYUNDAI,G80 GENESIS G80,42
2023,petrol,DE,HYUNDAI,G90 GENESIS G90,1
2023,petrol,DE,HYUNDAI,GENESIS,1
2023,petrol,DE,HYUNDAI,GV70 GENESIS GV70,188
2023,petrol,DE,HYUNDAI,GV80 GENESIS GV80,17
2023,petrol,DE,HYUNDAI,HCR,1
2023,petrol,DE,HYUNDAI,HYUNDAI BC3,1
2023,petrol,DE,HYUNDAI,HYUNDAI CN7,1
2023,petrol,DE,HYUNDAI,HYUNDAI I30,1
2023,petrol,DE,HYUNDAI,HYUNDAI NX4,1
2023,petrol,DE,HYUNDAI,HYUNDAI PALISADE,1
2023,petrol,DE,HYUNDAI,HYUNDAI SX2,1
2023,petrol,DE,HYUNDAI,I 30,8996
2023,petrol,DE,HYUNDAI,I 30 N,2747
2023,petrol,DE,HYUNDAI,I10,14626
2023,petrol,DE,HYUNDAI,I20,9211
2023,petrol,DE,HYUNDAI,I20 N,1431
2023,petrol,DE,HYUNDAI,I20 N RALLY 2,33
2023,petrol,DE,HYUNDAI,I30,12
2023,petrol,DE,HYUNDAI,I30 PD,4
2023,petrol,DE,HYUNDAI,IK,1
2023,petrol,DE,HYUNDAI,IK PE2,1
2023,petrol,DE,HYUNDAI,IONIQ,18
2023,petrol,DE,HYUNDAI,KAPPA 12,3
2023,petrol,DE,HYUNDAI,KONA,3
2023,petrol,DE,HYUNDAI,KONA KAUAI,9864
2023,petrol,DE,HYUNDAI,KONA N KAUAI N,1723
2023,petrol,DE,HYUNDAI,MX-5,8
2023,petrol,DE,HYUNDAI,MX5 HEV,6
2023,petrol,DE,HYUNDAI,MX5 PHEV,4
2023,petrol,DE,HYUNDAI,NIRO,1
2023,petrol,DE,HYUNDAI,NX4,9
2023,petrol,DE,HYUNDAI,NX4 PHEV,1
2023,petrol,DE,HYUNDAI,NX4E,5
2023,petrol,DE,HYUNDAI,NX4E HEV,1
2023,petrol,DE,HYUNDAI,NX4E PE HEV,1
2023,petrol,DE,HYUNDAI,NX4E PE PHEV,1
2023,petrol,DE,HYUNDAI,OS KONA,1
2023,petrol,DE,HYUNDAI,PALISADE,1
2023,petrol,DE,HYUNDAI,RS 4,4
2023,petrol,DE,HYUNDAI,RS4 LWB,1
2023,petrol,DE,HYUNDAI,SANTA FE,639
2023,petrol,DE,HYUNDAI,SORENTO,1
2023,petrol,DE,HYUNDAI,STARIA,2
2023,petrol,DE,HYUNDAI,SX2,2
2023,petrol,DE,HYUNDAI,TUCSON,1
2023,petrol,DE,HYUNDAI,TUCSON IX35,13836
2023,petrol,DE,HYUNDAI,TUCSON NX4,1
2023,petrol,DE,HYUNDAI,US4,1
2023,petrol,DE,HYUNDAI,NA,4
2023,petrol,DE,HYUNDAI GENESIS,GENESIS 90,5
2023,petrol,DE,HYUNDAI GENESIS,GENESIS G90,1
2023,petrol,DE,HYUNDAI GENESIS,GENESIS G90 LWB,1
2023,petrol,DE,HYUNDAI GENESIS,GV70 GENESIS GV70,1
2023,petrol,DE,HYUNDAI GENESIS,GV80,1
2023,petrol,DE,HYUNDAI GENESIS,IK,1
2023,petrol,DE,HYUNDAI GENESIS,JX1,1
2023,petrol,DE,HYUNDAI MOTOR (ROK),NA,4
2023,petrol,DE,HYUNDAI MOTORSPORT,I20 N RALLY 1,9
2023,petrol,DE,INEOS,INEOS GRENADIER,263
2023,petrol,DE,INFINITI,INFINITI QX60,1
2023,petrol,DE,INFINITI,QX80 4WD,1
2023,petrol,DE,JAGUAR,JAGUAR E-PACE,148
2023,petrol,DE,JAGUAR,JAGUAR F-PACE,382
2023,petrol,DE,JAGUAR,JAGUAR F-TYPE,502
2023,petrol,DE,JAGUAR,JAGUAR XE,187
2023,petrol,DE,JAGUAR,JAGUAR XF,88
2023,petrol,DE,JEEP,392 UNLIMITED RUBICON,1
2023,petrol,DE,JEEP,AVENGER,1393
2023,petrol,DE,JEEP,COMPASS,2724
2023,petrol,DE,JEEP,GRAND CHEROKEE,17
2023,petrol,DE,JEEP,GRAND CHEROKEE  SUMMIT,1
2023,petrol,DE,JEEP,GRAND CHEROKEE L,1
2023,petrol,DE,JEEP,GRAND CHEROKEE L LAREDO,2
2023,petrol,DE,JEEP,GRAND CHEROKEE L LIMITED,9
2023,petrol,DE,JEEP,GRAND CHEROKEE L SUMMIT,1
2023,petrol,DE,JEEP,GRAND CHEROKEE LIMITED,6
2023,petrol,DE,JEEP,GRAND CHEROKEE OVERLAND,2
2023,petrol,DE,JEEP,GRAND CHEROKEE OVERLAND L,1
2023,petrol,DE,JEEP,GRAND WAGONEER,10
2023,petrol,DE,JEEP,JEEP COMPASS,1
2023,petrol,DE,JEEP,JEEP COMPASS SPORT,1
2023,petrol,DE,JEEP,JEEP COMPASS SPORT 4X4,2
2023,petrol,DE,JEEP,JEEP GRAND CHEROKEE,37
2023,petrol,DE,JEEP,JEEP WAGONEER,7
2023,petrol,DE,JEEP,JEEP WRANGLER,71
2023,petrol,DE,JEEP,JEEP WRANGLER MILITEM,2
2023,petrol,DE,JEEP,JEEP WRANGLER RUBICON,3
2023,petrol,DE,JEEP,JEEP WRANGLER RUBICON 392,7
2023,petrol,DE,JEEP,JEEP WRANGLER WILLYS,4
2023,petrol,DE,JEEP,RENEGADE,3477
2023,petrol,DE,JEEP,RUBICON 20 TURBO,5
2023,petrol,DE,JEEP,SPORT,2
2023,petrol,DE,JEEP,UNLIMITED RUBICON,3
2023,petrol,DE,JEEP,WAGONEER,2
2023,petrol,DE,JEEP,WRANGLER,1
2023,petrol,DE,JEEP,WRANGLER RUBICON,11
2023,petrol,DE,JEEP,WRANGLER RUBICON 392,1
2023,petrol,DE,JEEP,WRANGLER SAHARA,1
2023,petrol,DE,JEEP,WRANGLER SPORT,1
2023,petrol,DE,JEEP,WRANGLER UNLIMITED SAHARA,1
2023,petrol,DE,JEEP,WRANGLER UNLIMITED SPORT,3
2023,petrol,DE,JEEP,NA,15
2023,petrol,DE,KIA,CARNIVAL,1
2023,petrol,DE,KIA,CD,3
2023,petrol,DE,KIA,CEED,8559
2023,petrol,DE,KIA,JA,2
2023,petrol,DE,KIA,JA PE2,1
2023,petrol,DE,KIA,KIA TELLURIDE,3
2023,petrol,DE,KIA,MQ4,7
2023,petrol,DE,KIA,NIRO,391
2023,petrol,DE,KIA,NQ5,4
2023,petrol,DE,KIA,NQ5 SPORTAGE,1
2023,petrol,DE,KIA,PICANTO,9169
2023,petrol,DE,KIA,PROCEED,4281
2023,petrol,DE,KIA,RIO,3947
2023,petrol,DE,KIA,SORENTO,456
2023,petrol,DE,KIA,SPORTAGE,10861
2023,petrol,DE,KIA,STINGER,500
2023,petrol,DE,KIA,STONIC,4936
2023,petrol,DE,KIA,TELLURIDE,1
2023,petrol,DE,KIA,XCEED,4390
2023,petrol,DE,KIA,YB,2
2023,petrol,DE,KIA,NA,4
2023,petrol,DE,KIA MOTOR,MQ4 HEV,1
2023,petrol,DE,KOENIGSEGG,JESKO,2
2023,petrol,DE,KTM,X-BOW GT-XR,12
2023,petrol,DE,KTM,X-BOW R DSG,2
2023,petrol,DE,LADA,LADA,1
2023,petrol,DE,LADA,LADA 4X4,37
2023,petrol,DE,LADA,LADA 4X4 BRONTO,1
2023,petrol,DE,LADA,LADA TRAVEL,3
2023,petrol,DE,LADA,NIVA,3
2023,petrol,DE,LADA,NIVA TRAVEL,2
2023,petrol,DE,LADA,NA,4
2023,petrol,DE,LAMBORGHINI,HURACAN,1
2023,petrol,DE,LAMBORGHINI,URUS,2
2023,petrol,DE,LAMBORGHINI,URUS SPORT,3
2023,petrol,DE,LAND ROVER,DEFENDER,1183
2023,petrol,DE,LAND ROVER,DISCOVERY,20
2023,petrol,DE,LAND ROVER,DISCOVERY SPORT,196
2023,petrol,DE,LAND ROVER,RANGE ROVER,540
2023,petrol,DE,LAND ROVER,RANGE ROVER EVOQUE,628
2023,petrol,DE,LAND ROVER,RANGE ROVER SPORT,103
2023,petrol,DE,LAND ROVER,RANGE ROVER VELAR,689
2023,petrol,DE,LEXUS,LEXUS 300H,1
2023,petrol,DE,LEXUS,LEXUS ES300H,328
2023,petrol,DE,LEXUS,LEXUS LBX,16
2023,petrol,DE,LEXUS,LEXUS LC500,73
2023,petrol,DE,LEXUS,LEXUS LC500H,5
2023,petrol,DE,LEXUS,LEXUS LM350H,3
2023,petrol,DE,LEXUS,LEXUS LS500H,11
2023,petrol,DE,LEXUS,LEXUS NX350F,1
2023,petrol,DE,LEXUS,LEXUS NX350H,591
2023,petrol,DE,LEXUS,LEXUS RC F,8
2023,petrol,DE,LEXUS,LEXUS RX350H,143
2023,petrol,DE,LEXUS,LEXUS RX350L,1
2023,petrol,DE,LEXUS,LEXUS RX450H,2
2023,petrol,DE,LEXUS,LEXUS RX500H,415
2023,petrol,DE,LEXUS,LEXUS UX250H,684
2023,petrol,DE,LEXUS,LEXUS UX300H,3
2023,petrol,DE,LEXUS,LX600,1
2023,petrol,DE,LISTERBELL,LISTERBELL STR,1
2023,petrol,DE,LOTUS,EMIRA,219
2023,petrol,DE,LYNK&CO,LYNK & CO 01,1
2023,petrol,DE,MASERATI,GHIBLI GT HYBRID,16
2023,petrol,DE,MASERATI,GHIBLI MODENA,5
2023,petrol,DE,MASERATI,GHIBLI MODENA S Q4,34
2023,petrol,DE,MASERATI,GHIBLI TROFEO,24
2023,petrol,DE,MASERATI,GRANTURISMO MODENA,15
2023,petrol,DE,MASERATI,GRANTURISMO TROFEO,26
2023,petrol,DE,MASERATI,GRECALE GT,255
2023,petrol,DE,MASERATI,GRECALE MODENA,223
2023,petrol,DE,MASERATI,GRECALE TROFEO,223
2023,petrol,DE,MASERATI,LEVANTE GT HYBRID,45
2023,petrol,DE,MASERATI,LEVANTE MODENA,4
2023,petrol,DE,MASERATI,LEVANTE MODENA S,46
2023,petrol,DE,MASERATI,LEVANTE TROFEO,35
2023,petrol,DE,MASERATI,MC20,41
2023,petrol,DE,MASERATI,MC20 CIELO,37
2023,petrol,DE,MASERATI,QUATTROPORTE GT,3
2023,petrol,DE,MASERATI,QUATTROPORTE MODENA Q4,11
2023,petrol,DE,MASERATI,QUATTROPORTE TROFEO,17
2023,petrol,DE,MAZDA,CX-80,2
2023,petrol,DE,MAZDA,MAZDA 6,3
2023,petrol,DE,MAZDA,MAZDA CX-3,2
